time,datum,time_as_number,all_salt,closest_salt
1980-02-27 09:05:00,27.02.1980,9.083333333333334,,
1980-02-28 09:00:00,28.02.1980,9.0,,
1980-02-29 09:00:00,29.02.1980,9.0,,
1980-03-03 07:30:00,03.03.1980,7.5,,
1980-03-04 09:00:00,04.03.1980,9.0,,
1980-03-05 09:00:00,05.03.1980,9.0,,
1980-03-06 09:40:00,06.03.1980,9.666666666666666,,
1980-03-07 08:50:00,07.03.1980,8.833333333333334,,
1980-03-10 08:50:00,10.03.1980,8.833333333333334,,
1980-03-11 08:45:00,11.03.1980,8.75,,
1980-03-12 09:00:00,12.03.1980,9.0,,
1980-03-13 09:05:00,13.03.1980,9.083333333333334,,
1980-03-14 08:40:00,14.03.1980,8.666666666666666,,
1980-03-17 08:40:00,17.03.1980,8.666666666666666,,
1980-03-18 09:30:00,18.03.1980,9.5,,
1980-03-19 13:35:00,19.03.1980,13.583333333333334,,
1980-03-20 08:20:00,20.03.1980,8.333333333333334,,
1980-03-21 08:20:00,21.03.1980,8.333333333333334,,
1980-03-24 08:20:00,24.03.1980,8.333333333333334,,
1980-03-25 08:30:00,25.03.1980,8.5,,
1980-03-26 08:25:00,26.03.1980,8.416666666666666,,
1980-03-27 08:20:00,27.03.1980,8.333333333333334,,
1980-03-28 08:35:00,28.03.1980,8.583333333333334,,
1980-03-31 09:00:00,31.03.1980,9.0,,
1980-04-01 07:30:00,01.04.1980,7.5,,
1980-04-02 09:00:00,02.04.1980,9.0,,
1980-04-03 08:35:00,03.04.1980,8.583333333333334,,
1980-04-08 07:40:00,08.04.1980,7.666666666666667,,
1980-04-09 07:30:00,09.04.1980,7.5,,
1980-04-10 07:30:00,10.04.1980,7.5,,
1980-04-11 07:30:00,11.04.1980,7.5,,
1980-04-14 07:30:00,14.04.1980,7.5,,
1980-04-15 08:10:00,15.04.1980,8.166666666666666,,
1980-04-16 07:30:00,16.04.1980,7.5,,
1980-04-17 07:20:00,17.04.1980,7.333333333333333,,
1980-04-18 07:30:00,18.04.1980,7.5,,
1980-04-21 07:50:00,21.04.1980,7.833333333333333,,
1980-04-22 07:15:00,22.04.1980,7.25,,
1980-04-23 07:20:00,23.04.1980,7.333333333333333,,
1980-04-24 07:05:00,24.04.1980,7.083333333333333,,
1980-04-25 07:45:00,25.04.1980,7.75,,
1980-04-28 08:25:00,28.04.1980,8.416666666666666,,
1980-04-29 08:00:00,29.04.1980,8.0,,
1980-04-30 08:00:00,30.04.1980,8.0,,
1980-05-02 07:30:00,02.05.1980,7.5,,
1980-05-05 07:25:00,05.05.1980,7.416666666666667,,
1980-05-06 07:15:00,06.05.1980,7.25,,
1980-05-07 07:20:00,07.05.1980,7.333333333333333,,
1980-05-08 07:30:00,08.05.1980,7.5,,
1980-05-09 07:35:00,09.05.1980,7.583333333333333,,
1980-05-12 07:35:00,12.05.1980,7.583333333333333,,
1980-05-13 07:35:00,13.05.1980,7.583333333333333,,
1980-05-14 07:50:00,14.05.1980,7.833333333333333,,
1980-05-16 07:15:00,16.05.1980,7.25,,
1980-05-19 07:20:00,19.05.1980,7.333333333333333,,
1980-05-20 07:30:00,20.05.1980,7.5,,
1980-05-21 07:35:00,21.05.1980,7.583333333333333,,
1980-05-22 06:55:00,22.05.1980,6.916666666666667,,
1980-05-23 07:55:00,23.05.1980,7.916666666666667,,
1980-05-27 07:15:00,27.05.1980,7.25,,
1980-05-28 08:00:00,28.05.1980,8.0,,
1980-05-29 13:30:00,29.05.1980,13.5,,
1980-05-30 07:15:00,30.05.1980,7.25,,
1980-06-02 09:30:00,02.06.1980,9.5,,
1980-06-03 07:50:00,03.06.1980,7.833333333333333,,
1980-06-04 07:55:00,04.06.1980,7.916666666666667,,
1980-06-05 08:05:00,05.06.1980,8.083333333333334,,
1980-06-06 07:40:00,06.06.1980,7.666666666666667,,
1980-06-09 07:15:00,09.06.1980,7.25,,
1980-06-10 07:25:00,10.06.1980,7.416666666666667,,
1980-06-11 07:15:00,11.06.1980,7.25,,
1980-06-12 07:10:00,12.06.1980,7.166666666666667,,
1980-06-13 07:35:00,13.06.1980,7.583333333333333,,
1980-06-16 07:45:00,16.06.1980,7.75,,
1980-06-18 06:05:00,18.06.1980,6.083333333333333,,
1980-06-19 06:30:00,19.06.1980,6.5,,
1980-06-20 07:25:00,20.06.1980,7.416666666666667,,
1980-06-23 06:55:00,23.06.1980,6.916666666666667,,
1980-06-24 06:55:00,24.06.1980,6.916666666666667,,
1980-06-25 07:40:00,25.06.1980,7.666666666666667,,
1980-06-26 07:10:00,26.06.1980,7.166666666666667,,
1980-06-27 07:45:00,27.06.1980,7.75,,
1980-06-30 09:00:00,30.06.1980,9.0,,
1980-07-01 07:15:00,01.07.1980,7.25,,
1980-07-02 07:35:00,02.07.1980,7.583333333333333,,
1980-07-03 07:30:00,03.07.1980,7.5,,
1980-07-04 07:15:00,04.07.1980,7.25,,
1980-07-07 06:40:00,07.07.1980,6.666666666666667,,
1980-07-08 07:30:00,08.07.1980,7.5,,
1980-07-09 07:30:00,09.07.1980,7.5,,
1980-07-10 07:25:00,10.07.1980,7.416666666666667,,
1980-07-11 07:15:00,11.07.1980,7.25,,
1980-07-14 07:30:00,14.07.1980,7.5,,
1980-07-15 07:15:00,15.07.1980,7.25,,
1980-07-16 07:20:00,16.07.1980,7.333333333333333,,
1980-07-17 07:40:00,17.07.1980,7.666666666666667,,
1980-07-18 07:45:00,18.07.1980,7.75,,
1980-07-21 07:40:00,21.07.1980,7.666666666666667,,
1980-07-22 07:20:00,22.07.1980,7.333333333333333,,
1980-07-23 07:20:00,23.07.1980,7.333333333333333,,
1980-07-24 07:20:00,24.07.1980,7.333333333333333,,
1980-07-25 07:35:00,25.07.1980,7.583333333333333,,
1980-07-28 06:25:00,28.07.1980,6.416666666666667,,
1980-07-29 06:45:00,29.07.1980,6.75,,
1980-07-30 07:30:00,30.07.1980,7.5,,
1980-07-31 07:10:00,31.07.1980,7.166666666666667,,
1980-08-01 07:35:00,01.08.1980,7.583333333333333,,
1980-08-04 07:30:00,04.08.1980,7.5,,
1980-08-05 07:20:00,05.08.1980,7.333333333333333,,
1980-08-06 07:45:00,06.08.1980,7.75,,
1980-08-07 07:25:00,07.08.1980,7.416666666666667,,
1980-08-08 07:20:00,08.08.1980,7.333333333333333,,
1980-08-11 07:40:00,11.08.1980,7.666666666666667,,
1980-08-12 07:10:00,12.08.1980,7.166666666666667,,
1980-08-13 07:40:00,13.08.1980,7.666666666666667,,
1980-08-14 06:30:00,14.08.1980,6.5,,
1980-08-15 07:10:00,15.08.1980,7.166666666666667,,
1980-08-18 07:35:00,18.08.1980,7.583333333333333,,
1980-08-19 07:30:00,19.08.1980,7.5,,
1980-08-20 07:40:00,20.08.1980,7.666666666666667,,
1980-08-21 07:25:00,21.08.1980,7.416666666666667,,
1980-08-22 07:25:00,22.08.1980,7.416666666666667,,
1980-08-25 08:10:00,25.08.1980,8.166666666666666,,
1980-08-26 08:15:00,26.08.1980,8.25,,
1980-08-27 08:30:00,27.08.1980,8.5,,
1980-08-28 06:25:00,28.08.1980,6.416666666666667,,
1980-08-29 07:30:00,29.08.1980,7.5,,
1980-09-01 07:40:00,01.09.1980,7.666666666666667,,
1980-09-02 07:10:00,02.09.1980,7.166666666666667,,
1980-09-03 08:05:00,03.09.1980,8.083333333333334,,
1980-09-04 07:20:00,04.09.1980,7.333333333333333,,
1980-09-05 07:30:00,05.09.1980,7.5,,
1980-09-08 07:25:00,08.09.1980,7.416666666666667,,
1980-09-09 06:40:00,09.09.1980,6.666666666666667,,
1980-09-10 07:45:00,10.09.1980,7.75,,
1980-09-11 09:45:00,11.09.1980,9.75,,
1980-09-12 07:30:00,12.09.1980,7.5,,
1980-09-15 07:55:00,15.09.1980,7.916666666666667,,
1980-09-16 07:45:00,16.09.1980,7.75,,
1980-09-17 07:25:00,17.09.1980,7.416666666666667,,
1980-09-18 07:25:00,18.09.1980,7.416666666666667,,
1980-09-19 07:10:00,19.09.1980,7.166666666666667,,
1980-09-22 07:05:00,22.09.1980,7.083333333333333,,
1980-09-23 07:15:00,23.09.1980,7.25,,
1980-09-24 07:50:00,24.09.1980,7.833333333333333,,
1980-09-25 07:15:00,25.09.1980,7.25,,
1980-09-26 08:50:00,26.09.1980,8.833333333333334,,
1980-09-29 08:40:00,29.09.1980,8.666666666666666,,
1980-09-30 07:20:00,30.09.1980,7.333333333333333,,
1980-10-01 08:35:00,01.10.1980,8.583333333333334,,
1980-10-02 07:50:00,02.10.1980,7.833333333333333,,
1980-10-03 08:30:00,03.10.1980,8.5,,
1980-10-06 07:40:00,06.10.1980,7.666666666666667,,
1980-10-07 08:00:00,07.10.1980,8.0,,
1980-10-08 09:05:00,08.10.1980,9.083333333333334,,
1980-10-09 08:20:00,09.10.1980,8.333333333333334,,
1980-10-10 08:30:00,10.10.1980,8.5,,
1980-10-13 08:15:00,13.10.1980,8.25,,
1980-10-14 08:30:00,14.10.1980,8.5,,
1980-10-15 08:30:00,15.10.1980,8.5,,
1980-10-16 08:25:00,16.10.1980,8.416666666666666,,
1980-10-17 08:15:00,17.10.1980,8.25,,
1980-10-20 08:20:00,20.10.1980,8.333333333333334,,
1980-10-21 08:25:00,21.10.1980,8.416666666666666,,
1980-10-22 08:25:00,22.10.1980,8.416666666666666,,
1980-10-23 08:20:00,23.10.1980,8.333333333333334,,
1980-10-24 07:40:00,24.10.1980,7.666666666666667,,
1980-10-27 08:30:00,27.10.1980,8.5,,
1980-10-28 08:20:00,28.10.1980,8.333333333333334,,
1980-10-29 08:40:00,29.10.1980,8.666666666666666,,
1980-10-30 08:00:00,30.10.1980,8.0,,
1980-10-31 07:40:00,31.10.1980,7.666666666666667,,
1980-11-03 08:30:00,03.11.1980,8.5,,
1980-11-04 08:30:00,04.11.1980,8.5,,
1980-11-05 08:40:00,05.11.1980,8.666666666666666,,
1980-11-06 08:15:00,06.11.1980,8.25,,
1980-11-07 08:05:00,07.11.1980,8.083333333333334,,
1980-11-10 08:45:00,10.11.1980,8.75,,
1980-11-11 09:10:00,11.11.1980,9.166666666666666,,
1980-11-12 09:05:00,12.11.1980,9.083333333333334,,
1980-11-13 08:50:00,13.11.1980,8.833333333333334,,
1980-11-14 09:05:00,14.11.1980,9.083333333333334,,
1980-11-17 09:15:00,17.11.1980,9.25,,
1980-11-18 08:35:00,18.11.1980,8.583333333333334,,
1980-11-20 09:45:00,20.11.1980,9.75,,
1980-11-21 09:30:00,21.11.1980,9.5,,
1980-11-24 09:25:00,24.11.1980,9.416666666666666,,
1980-11-25 14:50:00,25.11.1980,14.833333333333334,,
1980-11-26 07:40:00,26.11.1980,7.666666666666667,,
1980-11-27 13:30:00,27.11.1980,13.5,,
1980-11-28 09:30:00,28.11.1980,9.5,,
1980-12-01 09:50:00,01.12.1980,9.833333333333334,,
1980-12-02 14:50:00,02.12.1980,14.833333333333334,,
1980-12-03 09:50:00,03.12.1980,9.833333333333334,,
1980-12-04 09:45:00,04.12.1980,9.75,,
1980-12-05 10:35:00,05.12.1980,10.583333333333334,,
1980-12-08 10:20:00,08.12.1980,10.333333333333334,,
1980-12-09 09:45:00,09.12.1980,9.75,,
1980-12-10 09:15:00,10.12.1980,9.25,,
1980-12-11 09:25:00,11.12.1980,9.416666666666666,,
1980-12-12 10:00:00,12.12.1980,10.0,,
1980-12-15 10:05:00,15.12.1980,10.083333333333334,,
1980-12-16 15:00:00,16.12.1980,15.0,,
1980-12-17 08:50:00,17.12.1980,8.833333333333334,,
1980-12-18 09:50:00,18.12.1980,9.833333333333334,,
1980-12-19 10:10:00,19.12.1980,10.166666666666666,,
1980-12-22 10:25:00,22.12.1980,10.416666666666666,,
1980-12-23 09:40:00,23.12.1980,9.666666666666666,,
1980-12-29 09:50:00,29.12.1980,9.833333333333334,,
1980-12-30 10:00:00,30.12.1980,10.0,,
1981-01-02 09:45:00,02.01.1981,9.75,,
1981-01-05 09:30:00,05.01.1981,9.5,,
1981-01-06 09:25:00,06.01.1981,9.416666666666666,,
1981-01-07 09:50:00,07.01.1981,9.833333333333334,,
1981-01-08 10:15:00,08.01.1981,10.25,,
1981-01-09 08:20:00,09.01.1981,8.333333333333334,,
1981-01-12 08:45:00,12.01.1981,8.75,,
1981-01-13 09:55:00,13.01.1981,9.916666666666666,,
1981-01-14 07:50:00,14.01.1981,7.833333333333333,,
1981-01-15 09:45:00,15.01.1981,9.75,,
1981-01-16 09:40:00,16.01.1981,9.666666666666666,,
1981-01-19 15:00:00,19.01.1981,15.0,,
1981-01-20 09:50:00,20.01.1981,9.833333333333334,,
1981-01-21 08:15:00,21.01.1981,8.25,,
1981-01-22 10:05:00,22.01.1981,10.083333333333334,,
1981-01-23 11:00:00,23.01.1981,11.0,,
1981-01-26 09:50:00,26.01.1981,9.833333333333334,,
1981-01-27 09:05:00,27.01.1981,9.083333333333334,,
1981-01-28 08:15:00,28.01.1981,8.25,,
1981-01-29 08:55:00,29.01.1981,8.916666666666666,,
1981-01-30 09:35:00,30.01.1981,9.583333333333334,,
1981-02-02 09:40:00,02.02.1981,9.666666666666666,,
1981-02-04 08:05:00,04.02.1981,8.083333333333334,,
1981-02-05 09:40:00,05.02.1981,9.666666666666666,,
1981-02-06 09:30:00,06.02.1981,9.5,,
1981-02-09 09:00:00,09.02.1981,9.0,,
1981-02-10 09:05:00,10.02.1981,9.083333333333334,,
1981-02-11 08:10:00,11.02.1981,8.166666666666666,,
1981-02-12 08:45:00,12.02.1981,8.75,,
1981-02-13 08:45:00,13.02.1981,8.75,,
1981-02-16 08:00:00,16.02.1981,8.0,,
1981-02-17 07:40:00,17.02.1981,7.666666666666667,,
1981-02-18 09:20:00,18.02.1981,9.333333333333334,,
1981-02-19 09:20:00,19.02.1981,9.333333333333334,,
1981-02-20 09:05:00,20.02.1981,9.083333333333334,,
1981-02-23 09:00:00,23.02.1981,9.0,,
1981-02-24 08:55:00,24.02.1981,8.916666666666666,,
1981-02-25 08:55:00,25.02.1981,8.916666666666666,,
1981-02-26 08:50:00,26.02.1981,8.833333333333334,,
1981-02-27 08:55:00,27.02.1981,8.916666666666666,,
1981-03-02 08:50:00,02.03.1981,8.833333333333334,,
1981-03-03 08:55:00,03.03.1981,8.916666666666666,,
1981-03-04 09:35:00,04.03.1981,9.583333333333334,,
1981-03-05 09:00:00,05.03.1981,9.0,,
1981-03-06 09:05:00,06.03.1981,9.083333333333334,,
1981-03-09 08:55:00,09.03.1981,8.916666666666666,,
1981-03-10 08:50:00,10.03.1981,8.833333333333334,,
1981-03-11 09:00:00,11.03.1981,9.0,,
1981-03-12 08:50:00,12.03.1981,8.833333333333334,,
1981-03-13 09:00:00,13.03.1981,9.0,,
1981-03-16 08:45:00,16.03.1981,8.75,,
1981-03-17 08:40:00,17.03.1981,8.666666666666666,,
1981-03-18 08:50:00,18.03.1981,8.833333333333334,,
1981-03-19 09:15:00,19.03.1981,9.25,,
1981-03-20 08:45:00,20.03.1981,8.75,,
1981-03-23 09:05:00,23.03.1981,9.083333333333334,,
1981-03-24 08:50:00,24.03.1981,8.833333333333334,,
1981-03-25 08:45:00,25.03.1981,8.75,,
1981-03-26 08:35:00,26.03.1981,8.583333333333334,,
1981-03-27 09:00:00,27.03.1981,9.0,,
1981-03-30 08:25:00,30.03.1981,8.416666666666666,,
1981-03-31 08:35:00,31.03.1981,8.583333333333334,,
1981-04-01 07:45:00,01.04.1981,7.75,,
1981-04-02 07:40:00,02.04.1981,7.666666666666667,,
1981-04-03 07:25:00,03.04.1981,7.416666666666667,,
1981-04-06 07:40:00,06.04.1981,7.666666666666667,,
1981-04-07 07:35:00,07.04.1981,7.583333333333333,,
1981-04-08 07:50:00,08.04.1981,7.833333333333333,,
1981-04-09 07:30:00,09.04.1981,7.5,,
1981-04-10 07:50:00,10.04.1981,7.833333333333333,,
1981-04-13 07:30:00,13.04.1981,7.5,,
1981-04-14 07:40:00,14.04.1981,7.666666666666667,,
1981-04-15 07:45:00,15.04.1981,7.75,,
1981-04-16 07:40:00,16.04.1981,7.666666666666667,,
1981-04-21 07:30:00,21.04.1981,7.5,,
1981-04-22 07:40:00,22.04.1981,7.666666666666667,,
1981-04-23 07:20:00,23.04.1981,7.333333333333333,,
1981-04-24 07:20:00,24.04.1981,7.333333333333333,,
1981-04-27 14:00:00,27.04.1981,14.0,,
1981-04-28 08:00:00,28.04.1981,8.0,,
1981-04-29 07:20:00,29.04.1981,7.333333333333333,,
1981-04-30 07:05:00,30.04.1981,7.083333333333333,,
1981-05-04 07:00:00,04.05.1981,7.0,,
1981-05-05 06:50:00,05.05.1981,6.833333333333333,,
1981-05-06 07:40:00,06.05.1981,7.666666666666667,,
1981-05-07 07:05:00,07.05.1981,7.083333333333333,,
1981-05-08 07:10:00,08.05.1981,7.166666666666667,,
1981-05-11 06:55:00,11.05.1981,6.916666666666667,,
1981-05-12 07:25:00,12.05.1981,7.416666666666667,,
1981-05-13 06:40:00,13.05.1981,6.666666666666667,,
1981-05-15 07:00:00,15.05.1981,7.0,,
1981-05-18 08:15:00,18.05.1981,8.25,,
1981-05-19 08:50:00,19.05.1981,8.833333333333334,,
1981-05-20 09:35:00,20.05.1981,9.583333333333334,,
1981-05-22 10:20:00,22.05.1981,10.333333333333334,,
1981-05-25 07:30:00,25.05.1981,7.5,,
1981-05-26 07:10:00,26.05.1981,7.166666666666667,,
1981-05-27 07:10:00,27.05.1981,7.166666666666667,,
1981-05-29 07:35:00,29.05.1981,7.583333333333333,,
1981-06-01 07:30:00,01.06.1981,7.5,,
1981-06-02 08:50:00,02.06.1981,8.833333333333334,,
1981-06-03 07:50:00,03.06.1981,7.833333333333333,,
1981-06-04 07:30:00,04.06.1981,7.5,,
1981-06-05 07:20:00,05.06.1981,7.333333333333333,,
1981-06-09 07:30:00,09.06.1981,7.5,,
1981-06-10 07:55:00,10.06.1981,7.916666666666667,,
1981-06-11 07:15:00,11.06.1981,7.25,,
1981-06-12 07:15:00,12.06.1981,7.25,,
1981-06-15 08:30:00,15.06.1981,8.5,,
1981-06-16 07:30:00,16.06.1981,7.5,,
1981-06-18 07:15:00,18.06.1981,7.25,,
1981-06-19 07:40:00,19.06.1981,7.666666666666667,,
1981-06-22 07:10:00,22.06.1981,7.166666666666667,,
1981-06-23 06:55:00,23.06.1981,6.916666666666667,,
1981-06-24 07:25:00,24.06.1981,7.416666666666667,,
1981-06-25 07:55:00,25.06.1981,7.916666666666667,,
1981-06-26 08:00:00,26.06.1981,8.0,,
1981-06-29 07:15:00,29.06.1981,7.25,,
1981-06-30 07:15:00,30.06.1981,7.25,,
1981-07-01 07:25:00,01.07.1981,7.416666666666667,,
1981-07-02 07:25:00,02.07.1981,7.416666666666667,,
1981-07-03 07:30:00,03.07.1981,7.5,,
1981-07-06 07:20:00,06.07.1981,7.333333333333333,,
1981-07-07 07:25:00,07.07.1981,7.416666666666667,,
1981-07-08 07:35:00,08.07.1981,7.583333333333333,,
1981-07-09 07:40:00,09.07.1981,7.666666666666667,,
1981-07-10 07:20:00,10.07.1981,7.333333333333333,,
1981-07-13 07:15:00,13.07.1981,7.25,,
1981-07-14 07:10:00,14.07.1981,7.166666666666667,,
1981-07-15 07:30:00,15.07.1981,7.5,,
1981-07-16 07:15:00,16.07.1981,7.25,,
1981-07-17 07:15:00,17.07.1981,7.25,,
1981-07-20 07:10:00,20.07.1981,7.166666666666667,,
1981-07-21 07:10:00,21.07.1981,7.166666666666667,,
1981-07-22 07:35:00,22.07.1981,7.583333333333333,,
1981-07-23 13:55:00,23.07.1981,13.916666666666666,,
1981-07-24 07:40:00,24.07.1981,7.666666666666667,,
1981-07-27 07:30:00,27.07.1981,7.5,,
1981-07-28 07:35:00,28.07.1981,7.583333333333333,,
1981-07-29 07:30:00,29.07.1981,7.5,,
1981-07-30 07:40:00,30.07.1981,7.666666666666667,,
1981-07-31 07:30:00,31.07.1981,7.5,,
1981-08-03 07:20:00,03.08.1981,7.333333333333333,,
1981-08-04 07:15:00,04.08.1981,7.25,,
1981-08-05 07:20:00,05.08.1981,7.333333333333333,,
1981-08-06 07:10:00,06.08.1981,7.166666666666667,,
1981-08-07 07:25:00,07.08.1981,7.416666666666667,,
1981-08-10 07:25:00,10.08.1981,7.416666666666667,,
1981-08-11 07:00:00,11.08.1981,7.0,,
1981-08-12 07:40:00,12.08.1981,7.666666666666667,,
1981-08-13 07:05:00,13.08.1981,7.083333333333333,,
1981-08-14 07:15:00,14.08.1981,7.25,,
1981-08-17 07:20:00,17.08.1981,7.333333333333333,,
1981-08-18 07:15:00,18.08.1981,7.25,,
1981-08-19 07:40:00,19.08.1981,7.666666666666667,,
1981-08-20 07:05:00,20.08.1981,7.083333333333333,,
1981-08-21 07:00:00,21.08.1981,7.0,,
1981-08-24 07:20:00,24.08.1981,7.333333333333333,,
1981-08-25 07:00:00,25.08.1981,7.0,,
1981-08-26 07:25:00,26.08.1981,7.416666666666667,,
1981-08-27 07:00:00,27.08.1981,7.0,,
1981-08-28 07:20:00,28.08.1981,7.333333333333333,,
1981-08-31 07:10:00,31.08.1981,7.166666666666667,,
1981-09-01 06:50:00,01.09.1981,6.833333333333333,,
1981-09-02 07:15:00,02.09.1981,7.25,,
1981-09-03 06:55:00,03.09.1981,6.916666666666667,,
1981-09-04 06:55:00,04.09.1981,6.916666666666667,,
1981-09-07 07:05:00,07.09.1981,7.083333333333333,,
1981-09-08 06:45:00,08.09.1981,6.75,,
1981-09-09 07:10:00,09.09.1981,7.166666666666667,,
1981-09-10 06:45:00,10.09.1981,6.75,,
1981-09-11 06:45:00,11.09.1981,6.75,,
1981-09-14 06:55:00,14.09.1981,6.916666666666667,,
1981-09-15 07:05:00,15.09.1981,7.083333333333333,,
1981-09-16 07:10:00,16.09.1981,7.166666666666667,,
1981-09-17 06:55:00,17.09.1981,6.916666666666667,,
1981-09-18 07:10:00,18.09.1981,7.166666666666667,,
1981-09-21 07:20:00,21.09.1981,7.333333333333333,,
1981-09-22 07:05:00,22.09.1981,7.083333333333333,,
1981-09-23 07:25:00,23.09.1981,7.416666666666667,,
1981-09-24 07:25:00,24.09.1981,7.416666666666667,,
1981-09-25 07:15:00,25.09.1981,7.25,,
1981-09-28 08:20:00,28.09.1981,8.333333333333334,,
1981-09-29 07:55:00,29.09.1981,7.916666666666667,,
1981-09-30 08:40:00,30.09.1981,8.666666666666666,,
1981-10-01 08:20:00,01.10.1981,8.333333333333334,,
1981-10-02 08:05:00,02.10.1981,8.083333333333334,,
1981-10-05 08:30:00,05.10.1981,8.5,,
1981-10-06 08:30:00,06.10.1981,8.5,,
1981-10-07 08:10:00,07.10.1981,8.166666666666666,,
1981-10-08 08:20:00,08.10.1981,8.333333333333334,,
1981-10-09 08:30:00,09.10.1981,8.5,,
1981-10-12 08:20:00,12.10.1981,8.333333333333334,,
1981-10-13 08:15:00,13.10.1981,8.25,,
1981-10-14 09:00:00,14.10.1981,9.0,,
1981-10-15 08:35:00,15.10.1981,8.583333333333334,,
1981-10-16 08:40:00,16.10.1981,8.666666666666666,,
1981-10-19 08:40:00,19.10.1981,8.666666666666666,,
1981-10-20 08:30:00,20.10.1981,8.5,,
1981-10-21 08:40:00,21.10.1981,8.666666666666666,,
1981-10-22 09:00:00,22.10.1981,9.0,,
1981-10-23 08:25:00,23.10.1981,8.416666666666666,,
1981-10-26 08:30:00,26.10.1981,8.5,,
1981-10-27 08:45:00,27.10.1981,8.75,,
1981-10-28 09:00:00,28.10.1981,9.0,,
1981-10-29 08:10:00,29.10.1981,8.166666666666666,,
1981-10-30 08:45:00,30.10.1981,8.75,,
1981-11-02 08:50:00,02.11.1981,8.833333333333334,,
1981-11-03 08:30:00,03.11.1981,8.5,,
1981-11-04 08:55:00,04.11.1981,8.916666666666666,,
1981-11-05 07:45:00,05.11.1981,7.75,,
1981-11-06 08:40:00,06.11.1981,8.666666666666666,,
1981-11-09 08:50:00,09.11.1981,8.833333333333334,,
1981-11-10 08:30:00,10.11.1981,8.5,,
1981-11-11 08:40:00,11.11.1981,8.666666666666666,,
1981-11-12 08:50:00,12.11.1981,8.833333333333334,,
1981-11-13 08:55:00,13.11.1981,8.916666666666666,,
1981-11-16 09:30:00,16.11.1981,9.5,,
1981-11-17 09:10:00,17.11.1981,9.166666666666666,,
1981-11-19 09:10:00,19.11.1981,9.166666666666666,,
1981-11-20 08:35:00,20.11.1981,8.583333333333334,,
1981-11-23 08:25:00,23.11.1981,8.416666666666666,,
1981-11-26 09:30:00,26.11.1981,9.5,,
1981-11-27 09:15:00,27.11.1981,9.25,,
1981-11-30 09:55:00,30.11.1981,9.916666666666666,,
1981-12-01 09:20:00,01.12.1981,9.333333333333334,,
1981-12-02 08:20:00,02.12.1981,8.333333333333334,,
1981-12-03 10:10:00,03.12.1981,10.166666666666666,,
1981-12-04 10:10:00,04.12.1981,10.166666666666666,,
1981-12-07 10:00:00,07.12.1981,10.0,,
1981-12-08 10:05:00,08.12.1981,10.083333333333334,,
1981-12-09 10:05:00,09.12.1981,10.083333333333334,,
1981-12-10 08:45:00,10.12.1981,8.75,,
1981-12-11 08:50:00,11.12.1981,8.833333333333334,,
1981-12-14 08:25:00,14.12.1981,8.416666666666666,,
1981-12-15 09:55:00,15.12.1981,9.916666666666666,,
1981-12-16 10:05:00,16.12.1981,10.083333333333334,,
1981-12-17 14:40:00,17.12.1981,14.666666666666666,,
1981-12-18 08:30:00,18.12.1981,8.5,,
1981-12-21 09:35:00,21.12.1981,9.583333333333334,,
1981-12-22 14:45:00,22.12.1981,14.75,,
1981-12-23 09:25:00,23.12.1981,9.416666666666666,,
1981-12-28 09:45:00,28.12.1981,9.75,,
1981-12-29 09:00:00,29.12.1981,9.0,,
1981-12-30 09:30:00,30.12.1981,9.5,,
1982-01-04 09:20:00,04.01.1982,9.333333333333334,,
1982-01-05 09:20:00,05.01.1982,9.333333333333334,,
1982-01-07 09:25:00,07.01.1982,9.416666666666666,,
1982-01-08 09:10:00,08.01.1982,9.166666666666666,,
1982-01-11 09:30:00,11.01.1982,9.5,,
1982-01-12 09:20:00,12.01.1982,9.333333333333334,,
1982-01-13 09:25:00,13.01.1982,9.416666666666666,,
1982-01-14 09:15:00,14.01.1982,9.25,,
1982-01-15 09:35:00,15.01.1982,9.583333333333334,,
1982-01-18 09:10:00,18.01.1982,9.166666666666666,,
1982-01-19 09:15:00,19.01.1982,9.25,,
1982-01-20 09:15:00,20.01.1982,9.25,,
1982-01-21 08:50:00,21.01.1982,8.833333333333334,,
1982-01-22 09:10:00,22.01.1982,9.166666666666666,,
1982-01-25 08:50:00,25.01.1982,8.833333333333334,,
1982-01-26 14:50:00,26.01.1982,14.833333333333334,,
1982-01-27 09:15:00,27.01.1982,9.25,,
1982-01-28 09:00:00,28.01.1982,9.0,,
1982-01-29 08:55:00,29.01.1982,8.916666666666666,,
1982-02-01 09:00:00,01.02.1982,9.0,,
1982-02-02 08:45:00,02.02.1982,8.75,,
1982-02-03 09:20:00,03.02.1982,9.333333333333334,,
1982-02-04 08:50:00,04.02.1982,8.833333333333334,,
1982-02-05 09:00:00,05.02.1982,9.0,,
1982-02-08 09:20:00,08.02.1982,9.333333333333334,,
1982-02-09 08:55:00,09.02.1982,8.916666666666666,,
1982-02-10 09:05:00,10.02.1982,9.083333333333334,,
1982-02-11 08:40:00,11.02.1982,8.666666666666666,,
1982-02-12 09:00:00,12.02.1982,9.0,,
1982-02-15 09:05:00,15.02.1982,9.083333333333334,,
1982-02-16 08:30:00,16.02.1982,8.5,,
1982-02-17 09:00:00,17.02.1982,9.0,,
1982-02-18 08:00:00,18.02.1982,8.0,,
1982-02-19 08:40:00,19.02.1982,8.666666666666666,,
1982-02-22 08:45:00,22.02.1982,8.75,,
1982-02-23 08:45:00,23.02.1982,8.75,,
